# ln a,ln lambda, ln Gamma, ln P_GP, s, gamma_0, P_b, T0_b, K_b, h_b, k_b, P_c, T0_c, K_c, h_c, k_c, P_d, T0_d, K_d, h_d, k_d
2.125770,5.160909,1.583446,3.785373,0.403818,0.356663,2.253588,1366.171006,0.092771,-0.059148,0.876034,3.690708,1367.275207,2.567319,-0.270704,0.322403,7.450533,1362.736950,1.941935,0.230088,-0.179007
1.471033,6.402249,1.199416,3.247154,0.000005,0.194414,2.253306,1366.170963,1.290819,0.244870,-0.120252,3.690055,1367.275976,2.806901,-0.115647,0.446574,7.451155,1362.736747,1.459014,0.186726,0.172061
1.716334,6.142586,1.540945,3.630359,0.124062,0.285056,2.253216,1366.170784,1.029525,-0.050447,0.451755,3.690537,1367.274831,1.902941,-0.008067,-0.127053,7.450760,1362.738153,1.767033,-0.020264,0.500297
2.473441,3.451662,1.077246,3.377179,0.517854,0.302364,2.253237,1366.170739,0.833139,0.302932,0.480850,3.690437,1367.273691,2.628888,-0.232600,0.157107,7.451125,1362.736575,0.737826,0.331784,0.404878
1.663558,6.109194,1.748212,3.247450,0.042614,-0.192340,2.253137,1366.170839,0.825244,0.052490,-0.201624,3.690296,1367.275920,2.299628,-0.009738,0.048874,7.451499,1362.738123,2.068421,-0.050313,0.330670
2.901107,8.925695,1.738385,3.935120,0.581986,0.441869,2.253439,1366.170694,0.572464,0.160654,-0.515897,3.689793,1367.275497,2.139934,0.053375,0.052327,7.451467,1362.737763,1.391666,-0.366329,-0.294320
2.081290,2.610734,-0.212371,3.453970,0.086783,-0.100205,2.253424,1366.170734,0.005167,0.338631,-0.809575,3.690679,1367.274849,2.465878,-0.223846,0.372453,7.449595,1362.737029,1.822373,-0.288950,0.521064
1.922217,6.635758,0.944295,3.282630,0.290526,0.297033,2.253578,1366.170744,0.905572,-0.199443,0.037245,3.690097,1367.275673,1.986938,-0.264934,0.178061,7.451561,1362.736780,1.376093,-0.226681,0.188351
1.724998,2.279337,-1.468302,3.300667,0.032609,0.042536,2.252921,1366.170915,0.052063,0.030216,0.266052,3.690455,1367.275439,2.357322,-0.110991,0.012447,7.451065,1362.736079,1.436134,-0.418829,-0.061971
1.261503,8.126222,0.306930,3.882319,0.000882,-0.062221,2.253167,1366.170701,0.625702,0.000350,-0.132902,3.690456,1367.274738,2.229215,0.005211,-0.069483,7.451830,1362.736934,1.957230,0.026394,-0.037945
2.235534,6.202636,0.778641,3.257072,0.014895,0.051508,2.252705,1366.170892,0.310225,-0.044569,0.152827,3.690365,1367.274115,2.185132,-0.282888,0.044756,7.451686,1362.736701,1.562973,0.080484,-0.001810
1.578698,8.021639,1.917356,3.924516,0.179533,-0.132285,2.253099,1366.170592,0.000572,-0.052323,-0.172474,3.690694,1367.274989,2.062805,-0.190829,-0.296118,7.449623,1362.736812,1.233720,-0.054349,-0.122200
1.780954,6.574423,1.859767,3.721432,0.159183,-0.135073,2.253296,1366.170739,0.057816,0.152442,-0.003664,3.690442,1367.275803,2.618983,-0.194033,-0.050586,7.450671,1362.736593,1.919057,0.071218,-0.111386
1.909454,4.388030,1.437065,3.889073,0.071599,-0.315050,2.253212,1366.170796,0.820891,-0.228054,-0.504773,3.690359,1367.274586,2.204022,-0.098842,-0.108782,7.451291,1362.736092,1.461544,-0.020675,0.106147
1.539326,7.977937,1.599216,3.956851,0.000296,0.018118,2.253590,1366.170939,0.982684,-0.023650,-0.150319,3.690397,1367.274687,2.060018,0.093228,-0.072507,7.450823,1362.736943,1.320683,-0.055395,-0.118764
1.322439,5.095881,1.245629,3.387307,0.171768,0.444568,2.252615,1366.170963,0.280571,0.207304,0.139463,3.690426,1367.275475,1.955801,-0.031105,-0.016643,7.451785,1362.737179,1.420885,-0.061018,-0.310131
2.003460,6.118648,0.982215,3.244490,0.132850,-0.096337,2.252759,1366.170833,0.394423,0.665979,0.369067,3.690455,1367.275175,1.926122,-0.092475,-0.391842,7.450268,1362.738245,2.055008,-0.120177,0.607777
2.069912,6.769220,0.871338,3.294756,0.014641,-0.788264,2.252553,1366.170671,0.005754,0.514948,-0.323668,3.690430,1367.275487,2.468785,-0.225393,-0.057705,7.452194,1362.738982,1.602061,-0.195671,-0.264990
2.275153,6.320961,1.941251,3.653703,0.125839,0.128890,2.253425,1366.170898,0.039495,-0.056708,-0.185796,3.690425,1367.276356,2.698252,0.005503,0.017320,7.451204,1362.737654,1.566903,-0.189075,-0.028698
2.056991,5.396454,1.834261,3.874808,0.078069,-0.095511,2.253637,1366.170543,0.630459,0.104596,0.233325,3.690546,1367.274481,1.856208,-0.251198,-0.079354,7.452148,1362.738379,1.446044,-0.154809,-0.072696
1.819757,8.205343,1.835689,3.926605,0.254880,-0.060271,2.253577,1366.170858,0.665091,0.149810,-0.123997,3.690236,1367.274744,1.730444,0.059327,-0.190489,7.451624,1362.738340,1.395690,-0.061871,-0.285000
1.849420,8.240355,1.719983,3.939947,0.093247,-0.162427,2.253390,1366.170838,0.702365,-0.087503,0.096649,3.689748,1367.274795,1.724376,0.011864,0.049803,7.450958,1362.737820,2.315079,0.020332,-0.098998
1.801676,3.531326,0.759916,2.997012,0.092539,0.137376,2.252721,1366.170697,0.342507,-0.061556,0.152758,3.690516,1367.274161,2.770591,0.004493,0.200052,7.451967,1362.737289,2.057539,-0.134565,0.127129
1.854472,5.001488,1.024158,3.778644,0.225276,-0.100859,2.253124,1366.170783,0.000052,0.232851,0.157534,3.690259,1367.275674,2.314222,-0.077385,0.248670,7.452130,1362.739074,1.734397,-0.077113,-0.168182
1.633253,3.260875,1.595534,3.747158,0.768502,-0.801811,2.253264,1366.170909,0.789204,-0.468571,0.472718,3.690509,1367.275258,1.885256,-0.060643,-0.516137,7.450233,1362.738314,1.788410,-0.121897,-0.029734
1.963821,3.509995,1.029715,3.433255,0.000002,0.291328,2.253020,1366.170928,0.756627,0.450957,0.163698,3.690406,1367.274476,2.820252,-0.016430,0.330698,7.452052,1362.737593,1.440129,-0.153825,0.077569
2.153495,6.299387,0.899426,3.199887,0.001694,-0.003191,2.253048,1366.170826,0.178406,-0.007158,0.264106,3.691026,1367.275829,2.365291,-0.252525,-0.234875,7.449918,1362.737516,1.349053,0.084549,0.209478
2.000621,5.877728,1.106186,3.328505,0.066438,-0.144495,2.253159,1366.170800,0.201956,-0.021373,0.170357,3.690359,1367.275004,2.331841,-0.146277,0.429349,7.449244,1362.737990,1.552600,0.146799,0.223131
2.040350,7.925154,1.907617,3.899688,0.105157,-0.012234,2.253073,1366.170932,1.219803,0.000266,-0.513431,3.690458,1367.275952,2.613721,-0.068735,-0.296311,7.452630,1362.737667,1.514763,-0.198774,-0.171128
1.830752,8.461691,1.722431,3.938057,0.138583,-0.062135,2.252718,1366.170717,1.250683,0.044209,-0.118414,3.690598,1367.274832,2.217933,0.036900,-0.154064,7.452737,1362.737597,1.922323,-0.047760,-0.116550
1.753260,5.077490,1.557658,3.736450,0.076640,-0.010149,2.253625,1366.170691,0.477313,0.028644,0.363977,3.690549,1367.274769,1.910406,-0.243943,0.002001,7.452177,1362.738120,1.377630,-0.021418,-0.047384
1.526602,7.985031,1.961977,3.947399,0.010694,0.121791,2.252897,1366.170888,0.381228,0.195408,-0.322186,3.689639,1367.276021,2.093263,0.048751,-0.113490,7.451209,1362.736906,1.898747,0.279758,-0.419318
2.128086,6.061109,0.287417,3.306777,0.005087,0.007140,2.252990,1366.170836,0.392932,0.184220,0.182787,3.690589,1367.274819,2.329779,0.184981,-0.148857,7.451274,1362.735558,1.870770,-0.033702,0.023029
2.218385,2.572407,-0.016022,2.917236,0.301421,-0.224580,2.253037,1366.170520,0.958167,-0.105313,0.241447,3.690621,1367.274810,1.796765,0.073354,0.286080,7.451379,1362.737869,1.542869,-0.244672,0.450243
1.872647,4.612372,1.178722,3.502276,0.000018,-0.036297,2.253499,1366.170688,0.669829,0.069882,0.190530,3.690587,1367.275032,1.994236,-0.188233,0.281429,7.451755,1362.736809,1.565189,-0.136224,-0.077340
1.420605,2.299113,-0.040848,3.516461,0.693079,0.413087,2.252877,1366.170971,0.533817,0.129068,0.770619,3.690335,1367.276042,2.042167,-0.232534,0.191457,7.449907,1362.737191,1.569343,0.248961,0.463254
1.486194,6.141637,1.438094,3.680932,0.019228,-0.098171,2.253598,1366.170898,0.556142,0.074167,0.113395,3.689914,1367.275834,2.195413,-0.139504,-0.030253,7.451718,1362.738415,1.765110,-0.053376,0.017510
1.452939,1.463917,-1.395729,3.513284,0.014473,0.035516,2.252743,1366.170921,0.037526,0.244882,-0.278329,3.690792,1367.274925,2.151384,-0.262395,0.333975,7.451830,1362.737249,0.967559,-0.058702,-0.312891
1.823628,5.896740,1.631285,3.641568,0.078222,-0.126645,2.253351,1366.170856,0.704822,0.508991,0.096111,3.690467,1367.274393,2.303435,-0.191833,-0.289971,7.451802,1362.736519,1.189884,-0.257297,0.566178
2.060064,6.676554,1.555198,3.656934,0.117523,0.103963,2.253749,1366.170984,0.020958,0.281824,0.159628,3.690769,1367.274514,2.367989,0.025241,0.086488,7.451238,1362.736442,1.602141,0.162414,0.098085
2.315967,5.287479,1.697184,3.746936,0.548461,0.035825,2.253099,1366.171020,0.141125,-0.065186,0.540113,3.690704,1367.275413,2.717481,-0.322600,0.125579,7.450143,1362.737684,1.422097,0.168085,-0.144243
1.669618,3.414425,1.080424,3.411186,0.000191,0.388472,2.253199,1366.170990,0.188746,0.159417,0.357427,3.690417,1367.274104,2.334193,-0.083456,0.133129,7.451534,1362.736528,1.701919,-0.062344,0.101769
1.854210,5.600224,1.747923,3.750332,0.006148,0.089004,2.253064,1366.170781,0.099870,-0.212442,0.030259,3.690379,1367.274709,2.349373,-0.138353,0.456935,7.452945,1362.736451,1.734702,-0.015512,-0.129005
1.837532,4.337997,1.811608,3.739028,0.220288,0.144096,2.253177,1366.170742,0.544290,0.356541,0.275465,3.690563,1367.275879,2.251760,-0.412510,0.184544,7.451922,1362.735848,2.205302,-0.089214,0.625213
1.813706,3.659541,1.982751,3.946488,0.110128,0.041355,2.253216,1366.171027,0.157925,0.196663,0.197401,3.690536,1367.275071,2.478396,-0.090468,0.236436,7.451988,1362.738016,1.429201,0.143905,-0.183845
1.919107,6.780197,1.115996,3.290752,0.307230,0.256364,2.252878,1366.170745,0.294405,-0.033189,-0.345852,3.690261,1367.273940,2.104415,0.056030,0.257622,7.451821,1362.737069,2.092112,0.004107,0.441342
1.050545,3.213898,1.309170,3.647444,0.016449,0.480609,2.253451,1366.170765,0.272270,-0.153180,0.679103,3.690777,1367.276140,2.213714,-0.252715,0.266236,7.451590,1362.737486,1.130162,-0.462726,0.046828
1.972412,6.177609,0.604913,3.324595,0.006087,-0.021358,2.253495,1366.170796,0.028212,0.277332,-0.033740,3.690388,1367.275380,2.023185,-0.105226,-0.230452,7.450605,1362.736866,1.989781,-0.050787,0.547284
1.719082,3.927214,1.451310,3.468646,0.414457,0.011078,2.253512,1366.171060,0.029909,0.068122,-0.021090,3.690108,1367.275065,2.003748,-0.300976,-0.224535,7.452514,1362.737667,1.631996,-0.252871,0.273801
1.687779,5.603719,1.617517,3.596728,0.014832,0.145694,2.253318,1366.170799,0.325912,0.058861,0.227701,3.690428,1367.276179,2.162623,-0.367593,0.092839,7.451460,1362.736269,2.235477,-0.250482,0.428996
1.551860,6.662020,1.852144,3.634948,0.066437,-0.101006,2.253263,1366.170855,0.388912,0.016993,-0.087077,3.690146,1367.275132,2.046951,-0.287124,0.229277,7.449847,1362.735205,1.587241,0.163823,-0.047054
1.872436,6.254760,1.146873,3.326541,0.008344,-0.019662,2.253007,1366.170929,0.752209,-0.264134,0.074140,3.689963,1367.275327,2.445160,-0.024783,-0.120477,7.449733,1362.737015,1.688211,-0.215118,0.321333
1.576323,5.868645,1.826028,3.169846,0.638084,-0.085618,2.252971,1366.170735,0.691166,-0.090658,0.208203,3.690410,1367.275544,2.142705,-0.260856,0.031213,7.451355,1362.738268,1.577654,0.526119,0.111370
2.151051,4.183929,0.075293,3.204756,0.009428,0.015720,2.253002,1366.170854,0.780394,-0.047360,0.213464,3.690832,1367.274458,2.180561,-0.052533,0.116500,7.451088,1362.737261,1.312443,-0.104167,-0.236876
1.769323,5.713559,1.630528,3.763650,0.156122,-0.280912,2.252997,1366.170792,0.934723,-0.401547,-0.313478,3.690338,1367.274740,2.202114,-0.133675,-0.146398,7.451594,1362.736106,1.485795,0.006568,-0.190449
0.927002,2.441433,0.269942,3.433907,0.211632,0.234338,2.253189,1366.170826,0.001683,-0.021750,0.207447,3.690346,1367.274194,2.235405,-0.063700,0.172857,7.451848,1362.738039,1.417229,0.297323,-0.200467
1.286630,5.325219,1.157735,3.246787,0.033792,0.191204,2.253030,1366.170603,0.506401,-0.337107,0.417733,3.690536,1367.275621,2.731749,-0.066662,0.029279,7.450363,1362.736720,2.217427,-0.179012,0.211957
1.684914,6.269737,0.535831,3.307702,0.028355,0.068373,2.253469,1366.170876,0.012929,0.345883,0.062341,3.690228,1367.275284,2.178031,0.028117,-0.069270,7.451032,1362.737179,1.802968,-0.043892,0.005118
2.085810,2.901520,1.706414,3.816399,0.048863,0.698717,2.253377,1366.170766,0.303055,-0.321589,-0.237690,3.690877,1367.275038,2.508113,-0.345247,0.056869,7.451028,1362.736305,1.849201,-0.253142,0.493706
1.583374,2.783304,1.111329,3.379824,0.000234,0.179318,2.252926,1366.170845,0.842506,-0.436983,0.075839,3.690376,1367.275954,2.361433,-0.167843,0.056403,7.451527,1362.737577,0.892303,-0.166815,-0.364394
1.661005,2.823227,1.277317,3.291086,0.005230,0.168916,2.253078,1366.170751,0.844229,-0.259679,-0.073203,3.690624,1367.276039,2.303848,0.062016,0.215957,7.452108,1362.737991,1.242180,-0.164728,-0.720552
1.641029,8.663825,1.981387,3.955027,0.115604,0.018626,2.253096,1366.170819,0.434573,0.109707,-0.249092,3.689927,1367.275646,2.188729,-0.004892,-0.084159,7.451368,1362.736858,1.973642,0.213725,-0.353301
2.147595,4.656166,1.823930,3.833323,0.086649,0.110249,2.253990,1366.170836,0.143615,-0.158685,0.332876,3.690226,1367.275474,1.789114,-0.083845,0.228247,7.452033,1362.738134,1.311612,0.054123,0.209642
2.136110,8.055750,1.632298,3.944014,0.182232,0.233992,2.253360,1366.170509,0.661024,0.048187,0.013674,3.690407,1367.275889,2.415382,0.127313,0.089308,7.450745,1362.737556,1.594816,-0.277124,-0.100715
2.357088,5.459206,1.718358,3.649289,0.275198,-0.169991,2.253143,1366.170690,0.250713,-0.319768,0.404623,3.690362,1367.274937,3.047137,-0.155666,0.442394,7.451241,1362.738029,2.172150,-0.122260,-0.154012
1.993188,4.416128,1.073579,3.713386,0.271778,-0.019102,2.253205,1366.170796,0.000115,0.225607,0.264246,3.690132,1367.275854,2.242592,-0.099444,0.251847,7.451507,1362.738544,1.557696,-0.030441,-0.065510
1.842241,6.248830,0.955678,3.255594,0.058835,0.318387,2.253505,1366.170814,0.321640,0.024878,0.932136,3.690445,1367.274990,2.425365,-0.039438,0.436878,7.452331,1362.736248,2.142469,0.108232,-0.145094
1.860853,6.494450,0.329120,3.321990,0.116603,-0.068479,2.252956,1366.170743,0.159557,0.095319,0.143967,3.690431,1367.275423,2.120972,-0.048564,0.026977,7.451928,1362.736990,1.833335,0.023273,-0.170783
1.928671,4.476963,0.488746,3.161295,0.442676,0.124818,2.253243,1366.171007,0.590718,0.402498,0.451406,3.690413,1367.274974,1.797202,-0.245227,0.161435,7.451066,1362.738017,2.035237,0.015166,0.243860
2.527627,6.058352,1.221580,3.655226,0.295582,0.170519,2.252817,1366.170663,0.006522,0.052309,-0.133030,3.690918,1367.275783,1.701149,0.019543,0.051879,7.451076,1362.738035,1.623866,-0.347563,0.022408
2.009307,5.889583,1.908769,3.884538,0.071774,-0.241524,2.252935,1366.170806,0.389378,-0.026230,-0.188815,3.690270,1367.275118,2.161196,-0.122788,0.298128,7.451646,1362.738249,1.806369,0.216383,-0.091416
1.881035,8.108448,1.989901,3.957480,0.187214,-0.306786,2.253572,1366.170769,0.482392,-0.028842,-0.370920,3.690579,1367.274377,2.397136,-0.330442,0.108838,7.450533,1362.737356,1.872327,-0.135951,-0.023652
1.887693,6.821120,1.650091,3.290778,0.004413,0.116293,2.252518,1366.170908,1.124802,-0.136842,-0.494946,3.690218,1367.275893,2.701076,0.017968,0.276971,7.452226,1362.738121,1.398836,-0.283234,-0.376252
1.825018,6.014597,1.224009,3.313328,0.005988,0.058868,2.252790,1366.170928,0.689319,-0.190032,0.148080,3.690089,1367.275177,2.450301,-0.081097,-0.074375,7.450123,1362.737551,1.693731,-0.211443,0.238211
2.678014,1.906682,-3.586327,1.900458,0.000334,0.157742,2.252972,1366.170785,0.691058,0.011311,0.010918,3.689903,1367.274897,1.698812,0.061065,0.128106,7.452463,1362.739317,0.767271,-0.095522,-0.052202
1.399457,6.145054,1.755514,3.323440,0.112638,0.404792,2.253144,1366.170792,0.507231,0.137443,-0.406708,3.690121,1367.275458,2.214068,-0.187259,0.230024,7.450540,1362.737885,0.987727,-0.228366,-0.055296
1.763819,2.605419,-0.677566,3.275400,0.069654,0.320959,2.252546,1366.170800,0.107572,-0.039132,0.278481,3.690332,1367.275151,1.790483,-0.055988,0.218960,7.451308,1362.737203,1.445911,-0.040318,0.232527
1.778088,6.743707,0.975547,3.287711,0.024474,0.028609,2.253190,1366.171033,0.353364,0.031509,-0.037397,3.690156,1367.274551,1.959064,-0.050758,0.016369,7.451005,1362.737295,1.858019,0.077626,-0.137169
1.909094,6.683732,0.738249,3.241283,0.017197,0.165283,2.252959,1366.170679,0.007767,0.298101,-0.199895,3.690379,1367.275543,2.380527,0.012559,0.153730,7.452820,1362.739422,1.505870,-0.468549,-0.160754
1.886921,5.714828,1.903795,3.542674,0.224420,-0.023816,2.253940,1366.170667,0.406529,0.057947,0.077554,3.690657,1367.274678,2.093922,0.094741,0.044197,7.451823,1362.736915,1.417737,0.288281,-0.168728
1.087654,5.556448,0.981386,3.317139,0.404799,-0.076475,2.253459,1366.170883,0.041363,0.601031,0.074576,3.690309,1367.277114,2.123337,-0.061506,-0.044589,7.451527,1362.737058,1.923271,-0.208618,-0.057207
1.602228,3.960077,1.641948,3.144472,0.000902,0.019145,2.252950,1366.170723,0.574754,0.177324,-0.238398,3.690364,1367.274774,2.292361,-0.109143,0.454341,7.450945,1362.738007,2.143622,-0.074550,-0.037113
2.707877,3.854968,1.622800,3.591442,0.114149,0.020858,2.252738,1366.170828,0.558205,0.459536,0.756858,3.690783,1367.274368,1.663210,-0.234149,-0.013021,7.449933,1362.736392,1.194818,-0.099556,0.292865
0.861684,4.932456,1.867912,3.739700,0.152464,0.398178,2.252699,1366.170992,0.355572,0.199745,0.074293,3.690620,1367.274969,2.384601,0.013833,0.019130,7.452273,1362.737412,1.718847,-0.002804,0.008013
1.634681,4.279746,1.857960,3.510831,0.310927,0.534624,2.253168,1366.170741,0.018905,-0.307705,-0.556509,3.690506,1367.275031,1.981662,0.157821,0.134290,7.450431,1362.737459,1.945395,-0.434269,0.393394
1.917412,2.755041,-0.828074,3.179305,0.459390,-0.064809,2.253315,1366.170568,0.054087,0.315998,0.007088,3.690510,1367.274379,2.269962,0.090147,0.107500,7.451580,1362.738266,2.003551,-0.143409,0.381982
2.192891,6.647930,0.937215,3.201335,0.192186,0.090885,2.252907,1366.170911,0.492666,0.080852,-0.433825,3.690456,1367.274403,2.491475,0.130341,0.149923,7.451832,1362.737648,2.215644,0.121966,0.469095
2.178824,6.772967,0.978603,3.261863,0.070297,0.057893,2.252692,1366.170799,0.037005,0.150208,-0.069177,3.690299,1367.275216,2.128250,-0.211393,0.052404,7.452117,1362.736967,2.174959,0.067798,-0.179557
1.963014,3.915231,1.336046,3.773521,0.099813,0.172091,2.253117,1366.170671,0.272810,0.213254,-0.570308,3.690221,1367.275098,1.562895,-0.206554,-0.141769,7.451388,1362.738599,1.820640,0.082200,-0.167143
0.926176,2.436370,0.267834,3.433476,0.211806,0.233929,2.253189,1366.170826,0.000237,-0.021680,0.206924,3.690345,1367.274193,2.236034,-0.063965,0.173384,7.451851,1362.738038,1.416600,0.297670,-0.201442
1.497663,6.057676,1.837866,3.616793,0.176478,0.052076,2.253390,1366.170667,0.424472,0.014216,0.243973,3.690527,1367.275329,2.366571,-0.092520,0.489473,7.451442,1362.737660,1.578264,-0.049268,-0.212915
1.993734,3.953964,1.519818,3.766981,0.075796,-0.178089,2.253174,1366.170773,0.086806,0.158751,0.282501,3.690443,1367.275886,1.963014,-0.559843,0.133490,7.451919,1362.737225,2.282284,0.041196,0.567757
1.573420,4.770915,1.649373,3.176449,0.078235,-0.098260,2.252809,1366.170807,0.648257,0.141543,0.037403,3.690122,1367.275390,2.280081,-0.041957,0.313959,7.450582,1362.738634,1.953270,-0.013319,-0.181042
1.458014,6.830600,1.447837,3.204524,0.000843,0.415996,2.253383,1366.170819,0.163775,0.080269,-0.281482,3.690871,1367.274666,2.226125,0.012381,-0.204000,7.451289,1362.737742,1.429082,-0.213459,-0.133066
2.058709,5.762348,1.456190,3.350844,0.027341,-0.055217,2.253264,1366.170861,0.364479,0.176243,-0.228274,3.690527,1367.275370,2.147082,0.049218,0.128770,7.451676,1362.738609,1.374301,0.135345,-0.296978
2.252386,3.279727,1.131989,3.515024,0.370727,0.037403,2.253027,1366.170875,0.821965,0.333804,0.265773,3.690022,1367.276125,2.098597,-0.190374,0.249858,7.452795,1362.736918,1.343624,0.147518,-0.053460
1.650727,8.446195,1.732517,3.939921,0.114265,-0.134863,2.253588,1366.170846,0.602790,-0.121948,0.162803,3.689758,1367.274515,1.648212,0.018036,0.031008,7.450738,1362.737884,2.444210,0.001651,-0.075334
2.166867,2.909338,0.824050,3.276195,0.000123,0.321195,2.252988,1366.170966,0.773282,0.492200,0.192829,3.690389,1367.274533,2.835906,-0.014394,0.373911,7.452219,1362.737616,1.271558,-0.154635,0.115807
2.266421,6.544958,0.877533,3.286292,0.010076,-0.001633,2.253124,1366.170715,0.148236,-0.119992,-0.257537,3.690848,1367.276009,2.335143,0.033863,0.059670,7.451987,1362.737976,2.111797,0.017882,-0.074896
2.334741,8.279104,1.723378,3.951924,0.002844,-0.317660,2.253637,1366.170821,0.824455,0.019500,0.205173,3.690639,1367.274368,2.418746,-0.287646,-0.138066,7.450213,1362.737130,1.561283,0.456622,0.386278
